"species"	"month"	"year"	"age.years"	"ind.code"	"Plot"	"Subplot"	"species.group"	"Trunks"	"Total.height.m"	"crown.diameter1.m"	"crown.diameter2.m"	"crown.height.m"	"species.status"	"DBH.cm"	"RCD.cm"
"Trema micrantha"	"December"	2014	4	"249tr.mi"	2	2	"filling"	1	8.25	8.51	6.98	4	1	23.476859286886	12.77
"Trema micrantha"	"August"	2019	8.5	"249tr.mi"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"3811tr.mi"	3	2	"filling"	1	1.9	1.03	1.45	1.3	1	NA	4.762
"Trema micrantha"	"November"	2011	1	"3811tr.mi"	3	2	"filling"	1	0.9	0.6	0.53	0.45	1	NA	1.158
"Trema micrantha"	"June"	2012	1.5	"3811tr.mi"	3	2	"filling"	1	3.8	3.3	3	1	1	NA	6.587
"Trema micrantha"	"November"	2012	2	"3811tr.mi"	3	2	"filling"	1	5.15	4.5	4.22	1.2	1	11.9192495929999	8.913
"Trema micrantha"	"May"	2013	2.5	"3811tr.mi"	3	2	"filling"	1	6.75	5.8	6.3	4.5	1	16.3581553364644	12.552
"Trema micrantha"	"November"	2013	3	"3811tr.mi"	3	2	"filling"	1	6.5	4	3.6	2.5	1	17.3885789006511	11.15
"Trema micrantha"	"June"	2014	3.5	"3811tr.mi"	3	2	"filling"	1	7	6.4	7.03	4	1	19.681849565941	11.764
"Trema micrantha"	"December"	2014	4	"3811tr.mi"	3	2	"filling"	1	7.75	6.8	6.08	5	1	20.9432424436648	12.73
"Trema micrantha"	"August"	2019	8.5	"3811tr.mi"	3	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"3812tr.mi"	3	2	"filling"	1	1.45	0.8	0.81	1	1	NA	3.181
"Trema micrantha"	"November"	2011	1	"3812tr.mi"	3	2	"filling"	1	0.65	0.38	0.32	0.4	1	NA	0.8
"Trema micrantha"	"June"	2012	1.5	"3812tr.mi"	3	2	"filling"	1	3.8	2.7	1.87	0.3	1	NA	6.411
"Trema micrantha"	"November"	2012	2	"3812tr.mi"	3	2	"filling"	1	4.5	3.4	2.7	3	1	5.53859202	8.324
"Trema micrantha"	"May"	2013	2.5	"3812tr.mi"	3	2	"filling"	1	5.5	4.6	4	2.5	1	8.84993078806679	8.393
"Trema micrantha"	"November"	2013	3	"3812tr.mi"	3	2	"filling"	1	6.75	3.25	1.8	2	1	9.23806363702224	13.684
"Trema micrantha"	"June"	2014	3.5	"3812tr.mi"	3	2	"filling"	1	6.35	5.33	5.5	3.5	1	13.1449265396915	10.422
"Trema micrantha"	"December"	2014	4	"3812tr.mi"	3	2	"filling"	1	9.25	7.3	5.45	4.2	1	15.1255820592352	12.7
"Trema micrantha"	"August"	2019	8.5	"3812tr.mi"	3	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"3814tr.mi"	3	2	"filling"	1	1.2	0.88	0.7	0.8	1	NA	2.292
"Trema micrantha"	"November"	2011	1	"3814tr.mi"	3	2	"filling"	1	0.65	0.3	0.28	0.4	1	NA	0.709
"Trema micrantha"	"June"	2012	1.5	"3814tr.mi"	3	2	"filling"	1	2.5	1.77	2.15	0.5	1	NA	3.251
"Trema micrantha"	"November"	2012	2	"3814tr.mi"	3	2	"filling"	1	3.8	3.36	3.4	1.5	1	NA	6.605
"Trema micrantha"	"May"	2013	2.5	"3814tr.mi"	3	2	"filling"	1	5.3	4.4	4.75	3.75	1	13.0618802128855	9.232
"Trema micrantha"	"November"	2013	3	"3814tr.mi"	3	2	"filling"	1	5.5	3.86	4	2	1	14.1536268080612	11.317
"Trema micrantha"	"June"	2014	3.5	"3814tr.mi"	3	2	"filling"	1	7.2	6.79	5.34	3.5	1	17.9364160910396	12.105
"Trema micrantha"	"December"	2014	4	"3814tr.mi"	3	2	"filling"	1	7.75	5.31	6.54	4	1	18.8177955950733	12.95
"Trema micrantha"	"August"	2019	8.5	"3814tr.mi"	3	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"3815tr.mi"	3	2	"filling"	1	1.85	1.2	1.14	1.4	1	NA	4.434
"Trema micrantha"	"November"	2011	1	"3815tr.mi"	3	2	"filling"	1	1.05	0.5	0.55	0.45	1	NA	1.239
"Trema micrantha"	"June"	2012	1.5	"3815tr.mi"	3	2	"filling"	1	3.8	3.1	3.34	1.7	1	NA	3.86
"Trema micrantha"	"November"	2012	2	"3815tr.mi"	3	2	"filling"	1	4.4	4	4.22	3	1	10.303411249741	11.234
"Trema micrantha"	"May"	2013	2.5	"3815tr.mi"	3	2	"filling"	1	5.5	6.15	6	3.75	1	17.6367807094516	13.189
"Trema micrantha"	"November"	2013	3	"3815tr.mi"	3	2	"filling"	1	5.65	4.32	4.1	2.5	1	19.1361168766641	15.377
"Trema micrantha"	"June"	2014	3.5	"3815tr.mi"	3	2	"filling"	1	7.9	7.13	7.48	4.5	1	24.5360561284745	14.136
"Trema micrantha"	"December"	2014	4	"3815tr.mi"	3	2	"filling"	1	8.7	8	8.35	5.2	1	25.8243302113124	20.14
"Trema micrantha"	"August"	2019	8.5	"3815tr.mi"	3	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"3816tr.mi"	3	2	"filling"	1	1.45	0.66	0.67	1.17	1	NA	2.525
"Trema micrantha"	"November"	2011	1	"3816tr.mi"	3	2	"filling"	1	1	0.5	0.52	0.5	1	NA	1.35
"Trema micrantha"	"June"	2012	1.5	"3816tr.mi"	3	2	"filling"	1	3.2	2.9	3.2	1.05	1	NA	8.118
"Trema micrantha"	"November"	2012	2	"3816tr.mi"	3	2	"filling"	1	4.5	4	3.72	1.75	1	8.04921305984718	10.803
"Trema micrantha"	"May"	2013	2.5	"3816tr.mi"	3	2	"filling"	1	5.65	4	4.75	3.7	1	11.5838561270758	11.481
"Trema micrantha"	"November"	2013	3	"3816tr.mi"	3	2	"filling"	1	5.4	4.4	4.7	2	1	13.7076670200797	17.794
"Trema micrantha"	"June"	2014	3.5	"3816tr.mi"	3	2	"filling"	1	6	4.9	5.4	3.75	1	16.6512279582145	20.37183272
"Trema micrantha"	"December"	2014	4	"3816tr.mi"	3	2	"filling"	1	7.75	5.31	7.94	4	1	17.2261828905895	21.05
"Trema micrantha"	"August"	2019	8.5	"3816tr.mi"	3	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.25	"3817tr.mi.r1"	3	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"November"	2011	0.75	"3817tr.mi.r1"	3	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2012	0.5	"3817tr.mi.r3"	3	3	"filling"	1	0.6	0.61	0.6	0.25	1	NA	1.526
"Trema micrantha"	"November"	2012	1	"3817tr.mi.r3"	3	3	"filling"	1	1.75	1.23	1.3	1.1	1	NA	2.485
"Trema micrantha"	"May"	2013	1.5	"3817tr.mi.r3"	3	3	"filling"	1	3	3.4	4.2	2	1	6.366197724	8.437
"Trema micrantha"	"November"	2013	2	"3817tr.mi.r3"	3	3	"filling"	1	4.1	2.5	2.1	2	1	6.970986507	9.153
"Trema micrantha"	"June"	2014	2.5	"3817tr.mi.r3"	3	3	"filling"	1	6.75	5.2	5.7	4	1	9.549296586	11.019
"Trema micrantha"	"December"	2014	3	"3817tr.mi.r3"	3	3	"filling"	1	6.75	3.41	5.42	3.25	1	10.31324031	11.21
"Trema micrantha"	"August"	2019	7.5	"3817tr.mi.r3"	3	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"3819tr.mi"	3	3	"filling"	1	1.8	1.43	1.06	1.45	1	NA	4.451
"Trema micrantha"	"November"	2011	1	"3819tr.mi"	3	3	"filling"	1	1.05	0.6	0.64	0.4	1	NA	1.235
"Trema micrantha"	"June"	2012	1.5	"3819tr.mi"	3	3	"filling"	1	4.1	4.3	4.4	1	1	NA	6.737
"Trema micrantha"	"November"	2012	2	"3819tr.mi"	3	3	"filling"	1	4.6	5.25	4.9	3.2	1	12.3294038077663	9.835
"Trema micrantha"	"May"	2013	2.5	"3819tr.mi"	3	3	"filling"	1	5	5.7	6.6	2.75	1	15.4215801754313	11.112
"Trema micrantha"	"November"	2013	3	"3819tr.mi"	3	3	"filling"	1	6	4.8	4.2	3	1	NA	11.741
"Trema micrantha"	"June"	2014	3.5	"3819tr.mi"	3	3	"filling"	1	6.9	7.34	5	4	1	19.7751153586077	12.32
"Trema micrantha"	"December"	2014	4	"3819tr.mi"	3	3	"filling"	1	7.85	6.4	6.8	3.8	1	20.8775375375573	13.5
"Trema micrantha"	"August"	2019	8.5	"3819tr.mi"	3	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"381tr.mi"	3	1	"filling"	1	1.35	0.87	0.95	0.8	1	NA	2.977
"Trema micrantha"	"November"	2011	1	"381tr.mi"	3	1	"filling"	1	NA	NA	NA	NA	1	NA	3.131
"Trema micrantha"	"June"	2012	0.5	"381tr.mi.r3"	3	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"November"	2012	1	"381tr.mi.r3"	3	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"May"	2013	0.5	"381tr.mi.r4"	3	1	"filling"	1	1.4	0.67	0.7	1.2	1	NA	1.695
"Trema micrantha"	"November"	2013	1	"381tr.mi.r4"	3	1	"filling"	1	0.6	0.38	0.46	0.2	1	NA	1.8
"Trema micrantha"	"June"	2014	1.5	"381tr.mi.r4"	3	1	"filling"	1	2.15	1.7	1.4	1	1	NA	2.445
"Trema micrantha"	"December"	2014	2	"381tr.mi.r4"	3	1	"filling"	1	3.75	1.94	1.45	2	1	NA	3.36
"Trema micrantha"	"August"	2019	6.5	"381tr.mi.r4"	3	1	"filling"	1	6.2	2.6	2.77	3.3	1	NA	5.23
"Trema micrantha"	"June"	2011	0.5	"3820tr.mi"	3	3	"filling"	1	0.97	0.98	0.96	0.17	1	NA	2.455
"Trema micrantha"	"November"	2011	1	"3820tr.mi"	3	3	"filling"	1	0.6	0.32	0.18	0.35	1	NA	0.553
"Trema micrantha"	"June"	2012	1.5	"3820tr.mi"	3	3	"filling"	1	2.2	2.53	2.23	1	1	NA	4.911
"Trema micrantha"	"November"	2012	2	"3820tr.mi"	3	3	"filling"	1	2.9	3.3	3.08	0.8	1	NA	6.893
"Trema micrantha"	"May"	2013	2.5	"3820tr.mi"	3	3	"filling"	1	4.75	5.1	4.6	3.5	1	10.4401760769434	14.977
"Trema micrantha"	"November"	2013	3	"3820tr.mi"	3	3	"filling"	1	5	4.2	3.86	2.5	1	NA	14.302
"Trema micrantha"	"June"	2014	3.5	"3820tr.mi"	3	3	"filling"	1	5.65	6.22	4.65	4	1	16.8224290411968	13.411
"Trema micrantha"	"December"	2014	4	"3820tr.mi"	3	3	"filling"	1	5.4	7.02	5.2	2.75	1	15.3176855747353	22.93
"Trema micrantha"	"August"	2019	8.5	"3820tr.mi"	3	3	"filling"	1	6.5	3.57	4.81	2.3	1	14.3079851264185	12.9884499917604
"Trema micrantha"	"June"	2011	0.25	"3822tr.mi.r1"	3	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"November"	2011	0.25	"3822tr.mi.r2"	3	3	"filling"	1	0.2	0.1	0.1	0.1	1	NA	0.719
"Trema micrantha"	"June"	2012	0.75	"3822tr.mi.r2"	3	3	"filling"	1	3.2	2.84	2.1	1.15	1	NA	6.422
"Trema micrantha"	"November"	2012	1.25	"3822tr.mi.r2"	3	3	"filling"	1	4.4	3.82	3.45	1.8	1	6.111549815	7.494
"Trema micrantha"	"May"	2013	1.75	"3822tr.mi.r2"	3	3	"filling"	1	5.1	5.4	5.5	2.5	1	13.0593977326185	13.165
"Trema micrantha"	"November"	2013	2.25	"3822tr.mi.r2"	3	3	"filling"	1	5.4	4.2	4.56	2.7	1	NA	10.824
"Trema micrantha"	"June"	2014	2.75	"3822tr.mi.r2"	3	3	"filling"	1	6.1	5.56	5.98	4	1	16.2658531998889	11.999
"Trema micrantha"	"December"	2014	3.25	"3822tr.mi.r2"	3	3	"filling"	1	6.8	5.59	7.24	3.25	1	17.3709728104527	20.74
"Trema micrantha"	"August"	2019	7.75	"3822tr.mi.r2"	3	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"3823tr.mi"	3	3	"filling"	1	1.88	1.57	1.81	1	1	NA	4.961
"Trema micrantha"	"November"	2011	1	"3823tr.mi"	3	3	"filling"	1	0.85	0.63	0.76	0.3	1	NA	5.318
"Trema micrantha"	"June"	2012	1.5	"3823tr.mi"	3	3	"filling"	1	2.5	3.28	3.83	0.4	1	NA	10.165
"Trema micrantha"	"November"	2012	2	"3823tr.mi"	3	3	"filling"	1	3.15	4.9	4.44	0.8	1	NA	15.371
"Trema micrantha"	"May"	2013	2.5	"3823tr.mi"	3	3	"filling"	1	4.5	7	6.8	2.3	1	16.1309953495915	15.38
"Trema micrantha"	"November"	2013	3	"3823tr.mi"	3	3	"filling"	1	4.5	5.67	5.8	3	1	17.516503668946	14.012
"Trema micrantha"	"June"	2014	3.5	"3823tr.mi"	3	3	"filling"	1	5	6.48	7.7	2.75	1	21.0863422507913	25.59211485
"Trema micrantha"	"December"	2014	4	"3823tr.mi"	3	3	"filling"	1	5.7	7.08	7.4	3.25	1	22.0414829322578	25.45
"Trema micrantha"	"August"	2019	8.5	"3823tr.mi"	3	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"3824tr.mi"	3	3	"filling"	1	2.08	1.65	1.42	1	1	NA	4.334
"Trema micrantha"	"November"	2011	1	"3824tr.mi"	3	3	"filling"	1	0.85	0.48	0.65	0.35	1	NA	4.69
"Trema micrantha"	"June"	2012	1.5	"3824tr.mi"	3	3	"filling"	1	3.7	3	3.85	0.5	1	NA	9.393
"Trema micrantha"	"November"	2012	2	"3824tr.mi"	3	3	"filling"	1	4.4	3.58	4.12	1.1	1	5.793239929	6.45
"Trema micrantha"	"May"	2013	2.5	"3824tr.mi"	3	3	"filling"	1	4.5	6.3	6.5	1.5	1	11.2660566985735	9.419
"Trema micrantha"	"November"	2013	3	"3824tr.mi"	3	3	"filling"	1	5.8	4.92	4.53	3	1	14.17165518169	15.676
"Trema micrantha"	"June"	2014	3.5	"3824tr.mi"	3	3	"filling"	1	6.75	6.52	7.38	3	1	17.1114584224388	14.197
"Trema micrantha"	"December"	2014	4	"3824tr.mi"	3	3	"filling"	1	7.25	7.65	7.37	3.75	1	19.6498547858305	28.27
"Trema micrantha"	"August"	2019	8.5	"3824tr.mi"	3	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"383tr.mi"	3	1	"filling"	1	2.2	1.24	1.68	1.2	1	NA	4.778
"Trema micrantha"	"November"	2011	1	"383tr.mi"	3	1	"filling"	1	1.3	0.87	0.7	0.4	1	NA	1.439
"Trema micrantha"	"June"	2012	1.5	"383tr.mi"	3	1	"filling"	1	3.8	3.05	2.45	2	1	NA	5.591
"Trema micrantha"	"November"	2012	2	"383tr.mi"	3	1	"filling"	1	4.6	3.91	3.3	2	1	8.37729697681847	6.971
"Trema micrantha"	"May"	2013	2.5	"383tr.mi"	3	1	"filling"	1	5.2	6.7	5.3	2.5	1	15.6165633026501	13.7107658875017
"Trema micrantha"	"November"	2013	3	"383tr.mi"	3	1	"filling"	1	6	4.8	4.36	2	1	17.0419498296999	13.15
"Trema micrantha"	"June"	2014	3.5	"383tr.mi"	3	1	"filling"	1	7.4	7.22	6.4	4	1	22.2778719826929	10.508
"Trema micrantha"	"December"	2014	4	"383tr.mi"	3	1	"filling"	1	8.3	8.77	6.62	2.75	1	24.1278893754565	14.23
"Trema micrantha"	"August"	2019	8.5	"383tr.mi"	3	1	"filling"	1	6.5	2.34	4.81	3.8	1	21.6029019306451	17.0151367128986
"Trema micrantha"	"June"	2011	0.5	"384tr.mi"	3	1	"filling"	1	1.08	0.68	0.44	0.25	1	NA	2.039
"Trema micrantha"	"November"	2011	1	"384tr.mi"	3	1	"filling"	1	0.65	0.4	0.22	0.45	1	NA	0.706
"Trema micrantha"	"June"	2012	1.5	"384tr.mi"	3	1	"filling"	1	3.4	2.06	1.92	1.2	1	NA	4.53
"Trema micrantha"	"November"	2012	2	"384tr.mi"	3	1	"filling"	1	4.25	3.1	3	0.85	1	5.665915974	7.204
"Trema micrantha"	"May"	2013	2.5	"384tr.mi"	3	1	"filling"	1	3.2	4	4.04	1.5	1	7.766761223	8.708
"Trema micrantha"	"November"	2013	3	"384tr.mi"	3	1	"filling"	1	4.4	2.24	2.6	2.5	1	8.276057041	8.4
"Trema micrantha"	"June"	2014	3.5	"384tr.mi"	3	1	"filling"	1	6.75	4.9	4.8	4	1	10.88619811	11.452
"Trema micrantha"	"December"	2014	4	"384tr.mi"	3	1	"filling"	1	7.35	5.61	5.1	3.7	1	12.60507149	14.25
"Trema micrantha"	"August"	2019	8.5	"384tr.mi"	3	1	"filling"	1	6.4	1.11	1.29	2.9	1	7.002817496	8.95610496541942
"Trema micrantha"	"June"	2011	0.5	"386tr.mi"	3	1	"filling"	1	2.2	1.58	1.03	0.5	1	NA	4.282
"Trema micrantha"	"November"	2011	1	"386tr.mi"	3	1	"filling"	1	1.15	0.66	0.8	0.4	1	NA	1.16
"Trema micrantha"	"June"	2012	1.5	"386tr.mi"	3	1	"filling"	1	4.25	3.75	3.32	0.6	1	NA	5.49
"Trema micrantha"	"November"	2012	2	"386tr.mi"	3	1	"filling"	1	5.7	4.9	4.49	2	1	12.0979533887576	8.541
"Trema micrantha"	"May"	2013	2.5	"386tr.mi"	3	1	"filling"	1	6.4	5.6	7.17	4	1	17.2422915282462	10.007
"Trema micrantha"	"November"	2013	3	"386tr.mi"	3	1	"filling"	1	5.75	4.91	5.3	2.7	1	19.038257720469	11.272
"Trema micrantha"	"June"	2014	3.5	"386tr.mi"	3	1	"filling"	1	8	6.75	8.03	4.5	1	23.8054938723345	13.116
"Trema micrantha"	"December"	2014	4	"386tr.mi"	3	1	"filling"	1	9.25	7.01	9.17	5	1	26.3595182394342	19.16
"Trema micrantha"	"August"	2019	8.5	"386tr.mi"	3	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"387tr.mi"	3	1	"filling"	1	0.85	0.54	0.47	0.4	1	NA	2.583
"Trema micrantha"	"November"	2011	1	"387tr.mi"	3	1	"filling"	1	0.7	0.4	0.45	0.35	1	NA	0.809
"Trema micrantha"	"June"	2012	1.5	"387tr.mi"	3	1	"filling"	1	2.8	2.97	2.64	0.7	1	NA	8.254
"Trema micrantha"	"November"	2012	2	"387tr.mi"	3	1	"filling"	1	3.6	3.82	3.7	1.3	1	5.76140894	11.759
"Trema micrantha"	"May"	2013	2.5	"387tr.mi"	3	1	"filling"	1	4	4.64	6	1.7	1	13.3163144270751	15.331
"Trema micrantha"	"November"	2013	3	"387tr.mi"	3	1	"filling"	1	4	4.36	4.6	2	1	14.7848346216524	18.78
"Trema micrantha"	"June"	2014	3.5	"387tr.mi"	3	1	"filling"	1	6.4	5.3	7.32	3.5	1	19.3179225267965	23.04563576
"Trema micrantha"	"December"	2014	4	"387tr.mi"	3	1	"filling"	1	7.4	6.98	8.2	4.25	1	19.619150615683	25.6
"Trema micrantha"	"August"	2019	8.5	"387tr.mi"	3	1	"filling"	1	10.1	4.73	4.04	4.1	1	16.7302053135002	14.3254798887078
"Trema micrantha"	"June"	2011	0.5	"388tr.mi"	3	1	"filling"	1	0.7	0.23	0.2	0.4	1	NA	2.751
"Trema micrantha"	"November"	2011	1	"388tr.mi"	3	1	"filling"	1	0.4	0.13	0.2	0.25	1	NA	0.424
"Trema micrantha"	"June"	2012	1.5	"388tr.mi"	3	1	"filling"	1	2.9	2.09	1.96	1	1	NA	4.13
"Trema micrantha"	"November"	2012	2	"388tr.mi"	3	1	"filling"	1	4.25	3	3	1.7	1	5.729577951	7.061
"Trema micrantha"	"May"	2013	2.5	"388tr.mi"	3	1	"filling"	1	6.2	2.8	4.32	2	1	12.1519358905644	9.871
"Trema micrantha"	"November"	2013	3	"388tr.mi"	3	1	"filling"	1	5.75	3.9	3.1	2.5	1	11.0964214242046	10.418
"Trema micrantha"	"June"	2014	3.5	"388tr.mi"	3	1	"filling"	1	6.85	5.17	5.2	3.5	1	16.819537760974	11.301
"Trema micrantha"	"December"	2014	4	"388tr.mi"	3	1	"filling"	1	7.3	5.68	8.57	4	1	18.3338757572882	13.12
"Trema micrantha"	"August"	2019	8.5	"388tr.mi"	3	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"389tr.mi"	3	2	"filling"	1	1.85	0.82	0.87	1.3	1	NA	3.279
"Trema micrantha"	"November"	2011	1	"389tr.mi"	3	2	"filling"	1	0.85	0.46	0.52	0.5	1	NA	1.144
"Trema micrantha"	"June"	2012	1.5	"389tr.mi"	3	2	"filling"	1	2.1	2.42	2.32	0.4	1	NA	4.333
"Trema micrantha"	"November"	2012	2	"389tr.mi"	3	2	"filling"	1	3.05	3.91	3.44	0.9	1	NA	7.801
"Trema micrantha"	"May"	2013	2.5	"389tr.mi"	3	2	"filling"	1	5.6	5.4	5.85	2.75	1	10.3865154818429	11.177
"Trema micrantha"	"November"	2013	3	"389tr.mi"	3	2	"filling"	1	5	5	5.38	2.5	1	11.2338138604464	11.916
"Trema micrantha"	"June"	2014	3.5	"389tr.mi"	3	2	"filling"	1	6.1	6.73	5.7	4.5	1	13.4934860954098	14.336
"Trema micrantha"	"December"	2014	4	"389tr.mi"	3	2	"filling"	1	8.25	7.58	4.23	4.75	1	14.1003734788598	14.3
"Trema micrantha"	"August"	2019	8.5	"389tr.mi"	3	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"41111tr.mi"	4	2	"filling"	1	1.8	0.87	1.14	1.35	1	NA	4.098
"Trema micrantha"	"November"	2011	1	"41111tr.mi"	4	2	"filling"	1	0.95	0.49	0.52	0.5	1	NA	1.391
"Trema micrantha"	"June"	2012	1.5	"41111tr.mi"	4	2	"filling"	1	2.4	1.76	2.43	0.2	1	NA	4.077
"Trema micrantha"	"November"	2012	2	"41111tr.mi"	4	2	"filling"	1	3.4	2.4	3.2	1.75	1	NA	6.496
"Trema micrantha"	"May"	2013	2.5	"41111tr.mi"	4	2	"filling"	1	5.75	5.4	5.3	2	1	NA	9.971
"Trema micrantha"	"November"	2013	3	"41111tr.mi"	4	2	"filling"	1	4.55	3.57	3.66	2.5	1	9.16295797379262	10.486
"Trema micrantha"	"June"	2014	3.5	"41111tr.mi"	4	2	"filling"	1	6.6	6.13	6	4.6	1	15.2663359401194	13.526
"Trema micrantha"	"December"	2014	4	"41111tr.mi"	4	2	"filling"	1	7.2	6.94	7.02	3.75	1	18.6988568135799	10.88
"Trema micrantha"	"August"	2019	8.5	"41111tr.mi"	4	2	"filling"	1	7.1	1.13	0.98	2.1	1	9.90368409236255	10.5573406363456
"Trema micrantha"	"June"	2011	0.5	"41112tr.mi"	4	2	"filling"	1	1.95	0.95	1.07	1.4	1	NA	3.153
"Trema micrantha"	"November"	2011	1	"41112tr.mi"	4	2	"filling"	1	0.85	0.65	0.74	0.5	1	NA	0.905
"Trema micrantha"	"June"	2012	1.5	"41112tr.mi"	4	2	"filling"	1	2.25	2.34	3.37	0.3	1	NA	5.381
"Trema micrantha"	"November"	2012	2	"41112tr.mi"	4	2	"filling"	1	3.4	4.24	4.44	1.5	1	NA	8.603
"Trema micrantha"	"May"	2013	2.5	"41112tr.mi"	4	2	"filling"	1	6.5	5.8	6.3	2.5	1	15.3072308548835	12.418
"Trema micrantha"	"November"	2013	3	"41112tr.mi"	4	2	"filling"	1	4.9	5.14	5	2	1	16.6602615985866	13.369
"Trema micrantha"	"June"	2014	3.5	"41112tr.mi"	4	2	"filling"	1	5.8	7.03	7.24	3.7	1	22.2070141675979	15.001
"Trema micrantha"	"December"	2014	4	"41112tr.mi"	4	2	"filling"	1	6.5	8.05	8.1	4.4	1	25.1915680685526	19.79
"Trema micrantha"	"August"	2019	8.5	"41112tr.mi"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.5	"41114tr.mi"	4	2	"filling"	1	0.7	0.38	0.3	0.25	1	NA	1.634
"Trema micrantha"	"November"	2011	1	"41114tr.mi"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2012	0.5	"41114tr.mi.r3"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"November"	2012	1	"41114tr.mi.r3"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"May"	2013	0.5	"41114tr.mi.r4"	4	2	"filling"	1	1.35	0.62	0.6	1.1	1	NA	1.97
"Trema micrantha"	"November"	2013	1	"41114tr.mi.r4"	4	2	"filling"	1	0.5	0.27	0.2	0.45	1	NA	0.359
"Trema micrantha"	"June"	2014	1.5	"41114tr.mi.r4"	4	2	"filling"	1	3.6	1.9	2.2	2	1	NA	5.841
"Trema micrantha"	"December"	2014	2	"41114tr.mi.r4"	4	2	"filling"	1	4.7	3.2	3.69	3.25	1	NA	5.5
"Trema micrantha"	"August"	2019	6.5	"41114tr.mi.r4"	4	2	"filling"	1	8.4	2.08	3.37	3.1	1	6.68450761	8.78040259271785
"Trema micrantha"	"June"	2011	0.5	"41115tr.mi"	4	2	"filling"	1	1.1	0.78	0.32	0.55	1	NA	2.334
"Trema micrantha"	"November"	2011	1	"41115tr.mi"	4	2	"filling"	1	0.82	0.43	0.49	0.4	1	NA	1.055
"Trema micrantha"	"June"	2012	1.5	"41115tr.mi"	4	2	"filling"	1	2.7	2.7	2	0.8	1	NA	6.451
"Trema micrantha"	"November"	2012	2	"41115tr.mi"	4	2	"filling"	1	4	3.41	3.64	1.5	1	NA	9.235
"Trema micrantha"	"May"	2013	2.5	"41115tr.mi"	4	2	"filling"	1	5.1	5.1	5.06	2.5	1	14.4477627923516	15.019
"Trema micrantha"	"November"	2013	3	"41115tr.mi"	4	2	"filling"	1	5.3	4.5	4.29	2.4	1	15.5379572780899	17.507
"Trema micrantha"	"June"	2014	3.5	"41115tr.mi"	4	2	"filling"	1	7.5	5.98	7.64	6	1	20.8491031555983	21.45408633
"Trema micrantha"	"December"	2014	4	"41115tr.mi"	4	2	"filling"	1	8.5	7.5	8.2	5	1	23.4059083872571	21.99
"Trema micrantha"	"August"	2019	8.5	"41115tr.mi"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2011	0.25	"41116tr.mi.r1"	4	2	"filling"	1	0.3	0.1	0.16	0.25	1	NA	0.722
"Trema micrantha"	"November"	2011	0.75	"41116tr.mi.r1"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"June"	2012	0.5	"41116tr.mi.r3"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"November"	2012	1	"41116tr.mi.r3"	4	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Trema micrantha"	"May"	2013	0.5	"41116tr.mi.r4"	4	2	"filling"	1	1.25	0.81	0.55	0.8	1	NA	1.272
"Trema micrantha"	"November"	2013	1	"41116tr.mi.r4"	4	2	"filling"	1	0.6	0.32	0.28	0.55	1	NA	1.285
